city,country_code,time,precipitation_sum,wind_speed_10m_max,temperature_2m_max
sao paulo,BR,2018-05-10,0.0,15.8,24.9
sao paulo,BR,2018-05-11,0.0,20.6,26.4
sao paulo,BR,2018-05-12,0.8,19.5,25.3
sao paulo,BR,2018-05-13,0.1,15.8,21.3
sao paulo,BR,2018-05-14,0.0,17.0,23.3
sao paulo,BR,2018-05-15,0.6,16.4,22.9
sao paulo,BR,2018-05-16,2.3,18.2,25.1
sao paulo,BR,2018-05-17,0.5,17.9,22.5
sao paulo,BR,2018-05-18,1.8,21.1,25.4
sao paulo,BR,2018-05-19,14.1,31.5,21.8
sao paulo,BR,2018-05-20,0.0,30.0,16.4
sao paulo,BR,2018-05-21,0.0,11.3,19.1
sao paulo,BR,2018-05-22,0.0,11.1,22.4
sao paulo,BR,2018-05-23,0.0,17.2,20.7
sao paulo,BR,2018-05-24,0.0,19.0,21.4
sao paulo,BR,2018-05-25,0.2,18.5,20.9
sao paulo,BR,2018-05-26,1.1,15.5,21.1
sao paulo,BR,2018-05-27,0.0,14.5,21.7
sao paulo,BR,2018-05-28,0.0,18.0,22.0
sao paulo,BR,2018-05-29,0.0,15.2,22.1
sao paulo,BR,2018-05-30,0.0,17.0,21.9
sao paulo,BR,2018-05-31,0.0,14.3,23.3
sao paulo,BR,2018-06-01,0.0,16.7,24.0
sao paulo,BR,2018-06-02,0.0,19.8,25.4
sao paulo,BR,2018-06-03,1.7,17.8,17.0
sao paulo,BR,2018-06-04,0.4,16.9,17.6
sao paulo,BR,2018-06-05,0.6,16.0,19.2
sao paulo,BR,2018-06-06,2.6,15.5,22.4
sao paulo,BR,2018-06-07,27.8,25.0,22.4
sao paulo,BR,2018-06-08,1.7,17.5,19.3
sao paulo,BR,2018-06-09,0.0,12.6,22.7
sao paulo,BR,2018-06-10,0.0,15.5,25.9
sao paulo,BR,2018-06-11,0.0,15.6,26.4
sao paulo,BR,2018-06-12,0.5,18.4,26.6
sao paulo,BR,2018-06-13,14.7,19.9,24.6
sao paulo,BR,2018-06-14,6.9,18.5,17.5
sao paulo,BR,2018-06-15,1.1,15.1,16.7
sao paulo,BR,2018-06-16,0.6,19.8,15.1
sao paulo,BR,2018-06-17,0.1,17.4,18.7
sao paulo,BR,2018-06-18,0.1,19.4,20.3
sao paulo,BR,2018-06-19,0.0,19.4,21.9
sao paulo,BR,2018-06-20,0.0,8.8,23.4
sao paulo,BR,2018-06-21,0.0,17.2,24.0
sao paulo,BR,2018-06-22,0.0,12.0,23.3
sao paulo,BR,2018-06-23,0.0,12.6,25.1
sao paulo,BR,2018-06-24,0.0,13.0,26.2
sao paulo,BR,2018-06-25,0.0,18.4,25.9
sao paulo,BR,2018-06-26,0.0,15.3,25.8
sao paulo,BR,2018-06-27,0.0,17.2,22.2
sao paulo,BR,2018-06-28,0.0,10.5,24.9
sao paulo,BR,2018-06-29,0.0,9.7,24.4
sao paulo,BR,2018-06-30,0.0,9.7,24.7
sao paulo,BR,2018-07-01,0.0,9.8,24.0
sao paulo,BR,2018-07-02,0.0,15.2,26.0
sao paulo,BR,2018-07-03,0.4,19.5,23.1
sao paulo,BR,2018-07-04,0.0,17.8,24.6
sao paulo,BR,2018-07-05,0.0,9.4,25.7
sao paulo,BR,2018-07-06,0.0,11.3,25.2
sao paulo,BR,2018-07-07,0.0,15.3,25.0
sao paulo,BR,2018-07-08,0.0,19.3,25.5
sao paulo,BR,2018-07-09,2.0,21.9,23.1
sao paulo,BR,2018-07-10,1.0,18.9,13.3
sao paulo,BR,2018-07-11,0.9,16.3,14.7
sao paulo,BR,2018-07-12,0.0,12.6,17.0
sao paulo,BR,2018-07-13,0.0,8.2,19.8
sao paulo,BR,2018-07-14,0.0,11.5,23.7
sao paulo,BR,2018-07-15,0.0,10.9,26.1
sao paulo,BR,2018-07-16,0.0,11.2,26.5
sao paulo,BR,2018-07-17,0.0,13.7,25.4
sao paulo,BR,2018-07-18,0.0,10.5,26.5
sao paulo,BR,2018-07-19,0.0,13.5,26.3
sao paulo,BR,2018-07-20,0.0,20.7,27.7
sao paulo,BR,2018-07-21,0.1,21.8,26.3
sao paulo,BR,2018-07-22,0.1,21.1,23.1
sao paulo,BR,2018-07-23,0.0,11.4,23.4
sao paulo,BR,2018-07-24,0.0,21.5,21.1
sao paulo,BR,2018-07-25,0.1,19.1,22.5
sao paulo,BR,2018-07-26,0.0,12.3,24.0
sao paulo,BR,2018-07-27,0.0,11.6,25.6
sao paulo,BR,2018-07-28,0.0,11.5,26.4
sao paulo,BR,2018-07-29,0.0,18.8,27.8
sao paulo,BR,2018-07-30,6.7,16.4,24.1
sao paulo,BR,2018-07-31,8.3,21.4,18.2
sao paulo,BR,2018-08-01,5.4,19.2,14.6
sao paulo,BR,2018-08-02,3.7,16.1,18.1
sao paulo,BR,2018-08-03,25.5,16.3,15.8
sao paulo,BR,2018-08-04,0.1,14.0,20.7
sao paulo,BR,2018-08-05,0.9,11.2,20.8
sao paulo,BR,2018-08-06,9.7,12.5,14.6
sao paulo,BR,2018-08-07,0.0,19.8,18.8
sao paulo,BR,2018-08-08,0.9,12.0,23.0
sao paulo,BR,2018-08-09,4.9,26.8,22.7
sao paulo,BR,2018-08-10,0.0,26.8,18.2
sao paulo,BR,2018-08-11,0.0,13.2,19.5
sao paulo,BR,2018-08-12,0.0,14.5,16.4
sao paulo,BR,2018-08-13,0.0,15.2,17.8
sao paulo,BR,2018-08-14,0.0,14.3,22.6
sao paulo,BR,2018-08-15,0.0,18.1,16.7
sao paulo,BR,2018-08-16,0.3,19.6,18.2
sao paulo,BR,2018-08-17,0.8,20.0,17.0
sao paulo,BR,2018-08-18,0.0,17.3,20.8
sao paulo,BR,2018-08-19,0.0,13.2,23.8
sao paulo,BR,2018-08-20,0.0,16.6,25.5
sao paulo,BR,2018-08-21,0.0,21.9,25.5
sao paulo,BR,2018-08-22,0.2,8.7,24.6
sao paulo,BR,2018-08-23,0.0,16.2,26.2
sao paulo,BR,2018-08-24,0.0,15.4,28.9
sao paulo,BR,2018-08-25,4.2,25.0,22.7
sao paulo,BR,2018-08-26,2.9,18.7,14.1
sao paulo,BR,2018-08-27,0.1,18.9,16.4
sao paulo,BR,2018-08-28,0.0,20.1,22.5
sao paulo,BR,2018-08-29,0.0,14.2,23.2
sao paulo,BR,2018-08-30,0.0,16.6,26.4
sao paulo,BR,2018-08-31,0.0,11.9,27.6
sao paulo,BR,2018-09-01,0.0,12.4,29.4
sao paulo,BR,2018-09-02,0.0,16.5,29.9
sao paulo,BR,2018-09-03,2.4,30.0,24.7
sao paulo,BR,2018-09-04,7.9,25.4,16.9
sao paulo,BR,2018-09-05,1.6,22.7,16.2
sao paulo,BR,2018-09-06,0.0,21.5,20.4
sao paulo,BR,2018-09-07,0.0,16.2,24.0
sao paulo,BR,2018-09-08,0.0,18.2,23.4
sao paulo,BR,2018-09-09,0.0,18.2,21.7
sao paulo,BR,2018-09-10,0.0,18.8,22.6
sao paulo,BR,2018-09-11,0.1,21.3,21.4
sao paulo,BR,2018-09-12,0.0,24.5,22.7
sao paulo,BR,2018-09-13,0.4,19.0,24.9
sao paulo,BR,2018-09-14,14.3,19.0,22.5
sao paulo,BR,2018-09-15,3.0,23.4,21.0
sao paulo,BR,2018-09-16,0.0,21.9,21.5
sao paulo,BR,2018-09-17,6.4,22.5,19.6
sao paulo,BR,2018-09-18,0.5,27.5,23.3
sao paulo,BR,2018-09-19,1.2,21.6,26.6
sao paulo,BR,2018-09-20,6.8,19.5,21.5
sao paulo,BR,2018-09-21,3.3,19.1,24.9
sao paulo,BR,2018-09-22,0.0,16.5,25.3
sao paulo,BR,2018-09-23,0.0,15.6,29.3
sao paulo,BR,2018-09-24,0.0,22.0,29.4
sao paulo,BR,2018-09-25,0.0,19.8,24.7
sao paulo,BR,2018-09-26,1.6,15.9,30.4
sao paulo,BR,2018-09-27,9.0,19.0,27.9
sao paulo,BR,2018-09-28,1.3,14.8,20.6
sao paulo,BR,2018-09-29,0.8,17.6,25.0
sao paulo,BR,2018-09-30,28.9,15.0,26.6
sao paulo,BR,2018-10-01,5.8,19.3,24.0
sao paulo,BR,2018-10-02,0.1,13.8,28.5
sao paulo,BR,2018-10-03,3.3,16.3,30.3
sao paulo,BR,2018-10-04,0.7,19.4,21.3
sao paulo,BR,2018-10-05,0.9,20.7,17.2
sao paulo,BR,2018-10-06,6.5,18.9,18.2
sao paulo,BR,2018-10-07,9.7,15.9,21.0
sao paulo,BR,2018-10-08,16.1,13.1,22.0
sao paulo,BR,2018-10-09,14.1,20.9,24.7
sao paulo,BR,2018-10-10,1.3,23.1,25.3
sao paulo,BR,2018-10-11,5.4,25.1,19.4
sao paulo,BR,2018-10-12,0.5,21.2,27.0
sao paulo,BR,2018-10-13,0.9,21.0,29.5
sao paulo,BR,2018-10-14,2.3,16.3,20.1
sao paulo,BR,2018-10-15,5.3,18.4,24.5
sao paulo,BR,2018-10-16,2.7,14.2,26.5
sao paulo,BR,2018-10-17,4.5,18.0,26.1
sao paulo,BR,2018-10-18,1.2,16.9,29.0
sao paulo,BR,2018-10-19,2.1,24.2,21.6
sao paulo,BR,2018-10-20,0.4,22.8,19.0
sao paulo,BR,2018-10-21,0.0,24.0,20.2
sao paulo,BR,2018-10-22,0.0,19.7,26.3
sao paulo,BR,2018-10-23,0.6,21.6,27.5
sao paulo,BR,2018-10-24,15.7,19.4,18.5
sao paulo,BR,2018-10-25,9.5,13.4,21.0
sao paulo,BR,2018-10-26,5.1,8.8,23.7
sao paulo,BR,2018-10-27,6.9,34.0,25.4
sao paulo,BR,2018-10-28,0.6,20.9,18.7
sao paulo,BR,2018-10-29,0.1,20.5,19.1
sao paulo,BR,2018-10-30,0.0,21.3,25.0
sao paulo,BR,2018-10-31,0.0,20.2,29.7
rio de janeiro,BR,2017-01-01,0.0,17.4,35.6
rio de janeiro,BR,2017-01-02,0.1,14.4,32.8
rio de janeiro,BR,2017-01-03,7.0,13.8,29.8
rio de janeiro,BR,2017-01-04,0.2,18.9,34.0
rio de janeiro,BR,2017-01-05,3.4,10.4,35.5
rio de janeiro,BR,2017-01-06,4.8,13.8,31.4
rio de janeiro,BR,2017-01-07,5.3,15.5,31.4
rio de janeiro,BR,2017-01-08,6.7,11.9,31.2
rio de janeiro,BR,2017-01-09,3.7,15.9,34.3
rio de janeiro,BR,2017-01-10,5.7,17.0,33.3
rio de janeiro,BR,2017-01-11,15.6,18.4,32.6
rio de janeiro,BR,2017-01-12,36.6,14.6,28.4
rio de janeiro,BR,2017-01-13,11.8,7.4,26.3
rio de janeiro,BR,2017-01-14,1.4,13.4,29.4
rio de janeiro,BR,2017-01-15,1.5,9.5,29.8
rio de janeiro,BR,2017-01-16,4.0,10.1,32.5
rio de janeiro,BR,2017-01-17,0.0,16.5,31.9
rio de janeiro,BR,2017-01-18,0.0,13.2,32.9
rio de janeiro,BR,2017-01-19,4.3,14.2,29.1
rio de janeiro,BR,2017-01-20,3.2,11.3,27.5
rio de janeiro,BR,2017-01-21,0.4,13.7,28.6
rio de janeiro,BR,2017-01-22,0.7,16.5,29.3
rio de janeiro,BR,2017-01-23,0.2,15.1,30.3
rio de janeiro,BR,2017-01-24,0.0,14.4,31.4
rio de janeiro,BR,2017-01-25,1.3,14.5,34.6
rio de janeiro,BR,2017-01-26,0.0,15.0,34.9
rio de janeiro,BR,2017-01-27,0.7,18.0,32.6
rio de janeiro,BR,2017-01-28,1.2,18.2,30.9
rio de janeiro,BR,2017-01-29,0.0,23.7,30.2
rio de janeiro,BR,2017-01-30,0.0,25.6,30.3
rio de janeiro,BR,2017-01-31,3.0,21.7,29.8
rio de janeiro,BR,2017-02-01,0.2,18.5,29.6
rio de janeiro,BR,2017-02-02,6.4,17.1,32.5
rio de janeiro,BR,2017-02-03,0.1,15.5,32.6
rio de janeiro,BR,2017-02-04,0.1,12.3,31.3
rio de janeiro,BR,2017-02-05,4.4,11.3,32.2
rio de janeiro,BR,2017-02-06,0.5,13.7,34.0
rio de janeiro,BR,2017-02-07,6.6,18.7,31.2
rio de janeiro,BR,2017-02-08,3.9,17.9,27.9
rio de janeiro,BR,2017-02-09,0.3,19.4,28.6
rio de janeiro,BR,2017-02-10,0.2,20.8,29.3
rio de janeiro,BR,2017-02-11,0.0,21.5,30.9
rio de janeiro,BR,2017-02-12,0.0,26.2,33.0
rio de janeiro,BR,2017-02-13,0.2,24.4,33.1
rio de janeiro,BR,2017-02-14,0.6,25.0,32.3
rio de janeiro,BR,2017-02-15,0.0,24.2,32.4
rio de janeiro,BR,2017-02-16,0.0,21.9,30.7
rio de janeiro,BR,2017-02-17,0.0,22.3,32.4
rio de janeiro,BR,2017-02-18,0.0,21.1,32.1
rio de janeiro,BR,2017-02-19,0.0,24.5,33.3
rio de janeiro,BR,2017-02-20,0.0,26.6,31.6
rio de janeiro,BR,2017-02-21,0.2,23.0,29.9
rio de janeiro,BR,2017-02-22,0.0,19.8,31.0
rio de janeiro,BR,2017-02-23,0.0,17.9,33.6
rio de janeiro,BR,2017-02-24,0.1,14.8,32.9
rio de janeiro,BR,2017-02-25,0.1,9.7,28.8
rio de janeiro,BR,2017-02-26,12.8,9.5,29.3
rio de janeiro,BR,2017-02-27,2.3,12.8,31.5
rio de janeiro,BR,2017-02-28,0.4,15.0,33.1
rio de janeiro,BR,2017-03-01,1.3,17.7,35.3
rio de janeiro,BR,2017-03-02,0.0,14.8,32.8
rio de janeiro,BR,2017-03-03,0.7,14.9,32.7
rio de janeiro,BR,2017-03-04,2.3,15.1,33.5
rio de janeiro,BR,2017-03-05,6.0,14.3,34.3
rio de janeiro,BR,2017-03-06,10.5,14.8,29.5
rio de janeiro,BR,2017-03-07,13.4,12.7,29.8
rio de janeiro,BR,2017-03-08,6.0,20.8,28.0
rio de janeiro,BR,2017-03-09,1.6,17.6,29.5
rio de janeiro,BR,2017-03-10,0.0,12.4,33.7
rio de janeiro,BR,2017-03-11,0.0,18.1,33.1
rio de janeiro,BR,2017-03-12,0.0,15.7,32.3
rio de janeiro,BR,2017-03-13,5.8,24.5,31.2
rio de janeiro,BR,2017-03-14,4.7,15.6,28.5
rio de janeiro,BR,2017-03-15,0.6,18.8,27.7
rio de janeiro,BR,2017-03-16,0.0,18.7,30.9
rio de janeiro,BR,2017-03-17,3.0,22.2,34.5
rio de janeiro,BR,2017-03-18,42.6,15.5,26.5
rio de janeiro,BR,2017-03-19,21.9,15.9,23.7
rio de janeiro,BR,2017-03-20,39.9,23.7,25.2
rio de janeiro,BR,2017-03-21,2.4,17.3,25.6
rio de janeiro,BR,2017-03-22,0.7,13.0,25.8
rio de janeiro,BR,2017-03-23,0.6,14.6,25.7
rio de janeiro,BR,2017-03-24,0.0,16.0,27.1
rio de janeiro,BR,2017-03-25,0.0,15.3,27.5
rio de janeiro,BR,2017-03-26,0.2,18.4,27.2
rio de janeiro,BR,2017-03-27,1.0,14.6,26.7
rio de janeiro,BR,2017-03-28,3.3,13.1,25.3
rio de janeiro,BR,2017-03-29,0.9,12.4,25.1
rio de janeiro,BR,2017-03-30,3.1,16.4,25.6
rio de janeiro,BR,2017-03-31,2.2,19.5,24.0
rio de janeiro,BR,2017-04-01,9.6,23.7,24.8
rio de janeiro,BR,2017-04-02,5.2,16.3,25.1
rio de janeiro,BR,2017-04-03,0.8,11.9,26.2
rio de janeiro,BR,2017-04-04,0.1,16.5,27.3
rio de janeiro,BR,2017-04-05,0.0,12.6,29.7
rio de janeiro,BR,2017-04-06,1.1,22.4,32.4
rio de janeiro,BR,2017-04-07,12.9,11.5,26.8
rio de janeiro,BR,2017-04-08,6.8,13.8,27.8
rio de janeiro,BR,2017-04-09,1.8,10.6,27.7
rio de janeiro,BR,2017-04-10,1.6,14.5,27.5
rio de janeiro,BR,2017-04-11,0.0,20.3,29.3
rio de janeiro,BR,2017-04-12,6.6,24.8,27.4
rio de janeiro,BR,2017-04-13,4.9,12.4,24.2
rio de janeiro,BR,2017-04-14,1.5,17.3,25.8
rio de janeiro,BR,2017-04-15,0.5,13.9,26.4
rio de janeiro,BR,2017-04-16,0.0,13.8,28.4
rio de janeiro,BR,2017-04-17,1.3,24.6,27.2
rio de janeiro,BR,2017-04-18,0.6,15.1,25.4
rio de janeiro,BR,2017-04-19,0.7,13.9,24.8
rio de janeiro,BR,2017-04-20,0.0,24.0,26.0
rio de janeiro,BR,2017-04-21,0.0,11.7,29.0
rio de janeiro,BR,2017-04-22,7.3,23.4,24.8
rio de janeiro,BR,2017-04-23,4.3,19.6,24.4
rio de janeiro,BR,2017-04-24,0.4,18.3,24.9
rio de janeiro,BR,2017-04-25,0.0,19.7,26.6
rio de janeiro,BR,2017-04-26,0.0,15.2,30.4
rio de janeiro,BR,2017-04-27,4.4,24.3,26.1
rio de janeiro,BR,2017-04-28,5.0,20.0,22.1
rio de janeiro,BR,2017-04-29,3.2,8.4,22.0
rio de janeiro,BR,2017-04-30,2.1,13.6,22.3
rio de janeiro,BR,2017-05-01,0.1,14.9,24.6
rio de janeiro,BR,2017-05-02,0.5,18.0,24.6
rio de janeiro,BR,2017-05-03,0.0,13.6,24.2
rio de janeiro,BR,2017-05-04,0.0,10.6,25.4
rio de janeiro,BR,2017-05-05,1.1,15.6,24.9
rio de janeiro,BR,2017-05-06,4.7,17.9,23.8
rio de janeiro,BR,2017-05-07,1.4,20.0,24.2
rio de janeiro,BR,2017-05-08,0.5,10.5,24.9
rio de janeiro,BR,2017-05-09,0.0,12.5,26.8
rio de janeiro,BR,2017-05-10,0.9,15.8,25.9
rio de janeiro,BR,2017-05-11,4.1,16.0,24.0
rio de janeiro,BR,2017-05-12,1.0,8.9,23.7
rio de janeiro,BR,2017-05-13,0.0,11.3,26.2
rio de janeiro,BR,2017-05-14,0.0,18.8,30.5
rio de janeiro,BR,2017-05-15,1.3,21.9,24.7
rio de janeiro,BR,2017-05-16,1.0,13.1,24.5
rio de janeiro,BR,2017-05-17,1.0,15.3,23.3
rio de janeiro,BR,2017-05-18,2.8,18.2,22.1
rio de janeiro,BR,2017-05-19,43.1,15.1,20.9
rio de janeiro,BR,2017-05-20,0.3,13.4,23.5
rio de janeiro,BR,2017-05-21,1.4,19.2,25.4
rio de janeiro,BR,2017-05-22,12.0,27.8,24.0
rio de janeiro,BR,2017-05-23,0.3,13.5,23.6
rio de janeiro,BR,2017-05-24,0.0,10.6,23.7
rio de janeiro,BR,2017-05-25,0.0,15.5,25.8
rio de janeiro,BR,2017-05-26,0.0,13.0,27.8
rio de janeiro,BR,2017-05-27,0.0,12.2,26.5
rio de janeiro,BR,2017-05-28,0.0,12.5,23.3
rio de janeiro,BR,2017-05-29,0.0,9.4,24.4
rio de janeiro,BR,2017-05-30,0.0,12.5,23.5
rio de janeiro,BR,2017-05-31,0.0,12.1,24.3
rio de janeiro,BR,2017-06-01,0.2,17.2,27.5
rio de janeiro,BR,2017-06-02,0.1,25.5,23.4
rio de janeiro,BR,2017-06-03,1.4,15.0,22.9
rio de janeiro,BR,2017-06-04,0.0,11.3,26.1
rio de janeiro,BR,2017-06-05,1.2,19.0,28.3
rio de janeiro,BR,2017-06-06,0.0,9.4,25.3
rio de janeiro,BR,2017-06-07,0.0,14.1,29.0
rio de janeiro,BR,2017-06-08,0.0,10.6,30.0
rio de janeiro,BR,2017-06-09,0.4,18.5,26.3
rio de janeiro,BR,2017-06-10,0.3,33.4,21.0
rio de janeiro,BR,2017-06-11,0.0,13.0,21.1
rio de janeiro,BR,2017-06-12,2.0,13.4,22.3
rio de janeiro,BR,2017-06-13,3.5,14.8,22.5
rio de janeiro,BR,2017-06-14,6.8,21.4,23.4
rio de janeiro,BR,2017-06-15,4.2,11.9,23.1
rio de janeiro,BR,2017-06-16,0.0,11.9,23.3
rio de janeiro,BR,2017-06-17,0.0,8.0,24.3
rio de janeiro,BR,2017-06-18,0.0,10.5,27.6
rio de janeiro,BR,2017-06-19,1.7,16.5,28.2
rio de janeiro,BR,2017-06-20,7.7,16.3,23.0
rio de janeiro,BR,2017-06-21,24.4,20.2,22.2
rio de janeiro,BR,2017-06-22,3.7,14.8,23.0
rio de janeiro,BR,2017-06-23,0.7,12.3,22.9
rio de janeiro,BR,2017-06-24,1.2,14.0,23.2
rio de janeiro,BR,2017-06-25,0.1,11.5,22.9
rio de janeiro,BR,2017-06-26,0.1,19.9,22.7
rio de janeiro,BR,2017-06-27,0.0,10.3,22.7
rio de janeiro,BR,2017-06-28,0.0,11.0,24.2
rio de janeiro,BR,2017-06-29,0.0,9.4,24.3
rio de janeiro,BR,2017-06-30,0.0,14.6,27.1
rio de janeiro,BR,2017-07-01,3.9,16.6,24.1
rio de janeiro,BR,2017-07-02,1.9,20.1,21.0
rio de janeiro,BR,2017-07-03,4.0,17.2,20.2
rio de janeiro,BR,2017-07-04,0.1,18.0,20.8
rio de janeiro,BR,2017-07-05,0.9,21.1,21.2
rio de janeiro,BR,2017-07-06,0.1,15.1,22.0
rio de janeiro,BR,2017-07-07,0.7,17.6,22.5
rio de janeiro,BR,2017-07-08,0.4,17.7,22.8
rio de janeiro,BR,2017-07-09,0.0,13.3,23.0
rio de janeiro,BR,2017-07-10,0.0,14.5,23.9
rio de janeiro,BR,2017-07-11,0.0,11.1,23.8
rio de janeiro,BR,2017-07-12,0.0,10.0,22.4
rio de janeiro,BR,2017-07-13,0.0,16.1,23.9
rio de janeiro,BR,2017-07-14,0.0,18.7,24.3
rio de janeiro,BR,2017-07-15,0.0,15.0,25.0
rio de janeiro,BR,2017-07-16,0.0,16.7,26.5
rio de janeiro,BR,2017-07-17,0.0,14.0,28.8
rio de janeiro,BR,2017-07-18,4.3,34.2,21.6
rio de janeiro,BR,2017-07-19,4.1,20.2,18.5
rio de janeiro,BR,2017-07-20,0.0,15.3,22.9
rio de janeiro,BR,2017-07-21,0.0,11.0,24.3
rio de janeiro,BR,2017-07-22,0.0,15.3,23.0
rio de janeiro,BR,2017-07-23,0.1,12.7,23.9
rio de janeiro,BR,2017-07-24,0.0,11.2,23.1
rio de janeiro,BR,2017-07-25,0.0,11.9,24.9
rio de janeiro,BR,2017-07-26,0.0,13.7,23.9
rio de janeiro,BR,2017-07-27,0.0,17.2,22.9
rio de janeiro,BR,2017-07-28,0.0,18.7,22.9
rio de janeiro,BR,2017-07-29,1.3,20.7,24.2
rio de janeiro,BR,2017-07-30,0.0,18.5,23.3
rio de janeiro,BR,2017-07-31,0.0,13.2,25.3
rio de janeiro,BR,2017-08-01,0.0,13.4,25.2
rio de janeiro,BR,2017-08-02,0.0,14.8,28.0
rio de janeiro,BR,2017-08-03,1.3,21.6,31.7
rio de janeiro,BR,2017-08-04,1.7,34.8,21.8
rio de janeiro,BR,2017-08-05,3.4,17.3,21.8
rio de janeiro,BR,2017-08-06,0.4,11.4,21.5
rio de janeiro,BR,2017-08-07,0.0,16.3,23.1
rio de janeiro,BR,2017-08-08,0.0,11.9,27.3
rio de janeiro,BR,2017-08-09,0.0,22.0,32.7
rio de janeiro,BR,2017-08-10,0.9,18.0,22.4
rio de janeiro,BR,2017-08-11,5.8,15.6,20.3
rio de janeiro,BR,2017-08-12,0.0,25.8,22.6
rio de janeiro,BR,2017-08-13,0.0,19.9,25.4
rio de janeiro,BR,2017-08-14,0.0,16.4,25.0
rio de janeiro,BR,2017-08-15,0.2,16.4,22.0
rio de janeiro,BR,2017-08-16,2.8,13.2,22.1
rio de janeiro,BR,2017-08-17,14.9,10.6,21.4
rio de janeiro,BR,2017-08-18,6.4,9.2,22.7
rio de janeiro,BR,2017-08-19,4.4,11.3,25.0
rio de janeiro,BR,2017-08-20,4.3,29.9,28.3
rio de janeiro,BR,2017-08-21,5.6,31.4,19.7
rio de janeiro,BR,2017-08-22,1.3,21.0,21.2
rio de janeiro,BR,2017-08-23,0.3,24.3,21.2
rio de janeiro,BR,2017-08-24,0.0,24.9,22.6
rio de janeiro,BR,2017-08-25,0.0,23.7,23.0
rio de janeiro,BR,2017-08-26,0.0,22.3,23.0
rio de janeiro,BR,2017-08-27,0.0,13.4,23.3
rio de janeiro,BR,2017-08-28,0.0,10.0,22.6
rio de janeiro,BR,2017-08-29,0.0,11.4,22.5
rio de janeiro,BR,2017-08-30,0.0,13.6,29.1
rio de janeiro,BR,2017-08-31,1.2,21.1,23.8
rio de janeiro,BR,2017-09-01,2.0,20.6,22.0
rio de janeiro,BR,2017-09-02,0.0,28.6,23.5
rio de janeiro,BR,2017-09-03,0.0,20.5,24.7
rio de janeiro,BR,2017-09-04,0.0,12.1,24.9
rio de janeiro,BR,2017-09-05,0.0,15.7,28.7
rio de janeiro,BR,2017-09-06,0.0,20.1,25.5
rio de janeiro,BR,2017-09-07,0.0,14.7,23.0
rio de janeiro,BR,2017-09-08,0.0,16.1,25.0
rio de janeiro,BR,2017-09-09,0.0,16.8,27.2
rio de janeiro,BR,2017-09-10,0.0,21.7,27.1
rio de janeiro,BR,2017-09-11,0.0,18.7,28.0
rio de janeiro,BR,2017-09-12,0.0,16.9,28.3
rio de janeiro,BR,2017-09-13,0.0,16.3,26.3
rio de janeiro,BR,2017-09-14,0.0,12.5,30.2
rio de janeiro,BR,2017-09-15,0.0,14.5,30.6
rio de janeiro,BR,2017-09-16,0.0,19.1,25.8
rio de janeiro,BR,2017-09-17,0.0,19.4,27.6
rio de janeiro,BR,2017-09-18,0.0,17.6,24.0
rio de janeiro,BR,2017-09-19,0.0,17.2,25.4
rio de janeiro,BR,2017-09-20,0.0,20.6,26.6
rio de janeiro,BR,2017-09-21,0.0,20.2,26.7
rio de janeiro,BR,2017-09-22,0.0,19.5,28.2
rio de janeiro,BR,2017-09-23,0.0,17.8,29.0
rio de janeiro,BR,2017-09-24,0.3,13.4,24.2
rio de janeiro,BR,2017-09-25,0.1,24.7,24.8
rio de janeiro,BR,2017-09-26,0.0,23.2,26.9
rio de janeiro,BR,2017-09-27,0.0,15.5,28.1
rio de janeiro,BR,2017-09-28,0.0,21.1,26.1
rio de janeiro,BR,2017-09-29,0.3,16.0,25.0
rio de janeiro,BR,2017-09-30,11.8,14.0,24.1
rio de janeiro,BR,2017-10-01,0.0,18.0,27.0
rio de janeiro,BR,2017-10-02,0.2,20.2,34.3
rio de janeiro,BR,2017-10-03,10.9,15.1,23.3
rio de janeiro,BR,2017-10-04,1.2,12.6,22.4
rio de janeiro,BR,2017-10-05,0.0,16.8,25.9
rio de janeiro,BR,2017-10-06,0.0,18.7,29.6
rio de janeiro,BR,2017-10-07,0.0,30.4,28.4
rio de janeiro,BR,2017-10-08,0.0,20.3,26.1
rio de janeiro,BR,2017-10-09,0.0,15.3,29.0
rio de janeiro,BR,2017-10-10,0.0,16.4,31.0
rio de janeiro,BR,2017-10-11,0.0,16.7,28.6
rio de janeiro,BR,2017-10-12,0.0,17.3,26.4
rio de janeiro,BR,2017-10-13,0.0,14.0,25.3
rio de janeiro,BR,2017-10-14,0.0,19.2,25.8
rio de janeiro,BR,2017-10-15,2.2,19.6,23.6
rio de janeiro,BR,2017-10-16,0.7,18.4,22.2
rio de janeiro,BR,2017-10-17,0.0,24.9,25.0
rio de janeiro,BR,2017-10-18,0.0,24.8,29.6
rio de janeiro,BR,2017-10-19,0.0,19.1,31.5
rio de janeiro,BR,2017-10-20,0.0,22.3,28.6
rio de janeiro,BR,2017-10-21,0.1,17.1,26.0
rio de janeiro,BR,2017-10-22,2.1,22.9,30.2
rio de janeiro,BR,2017-10-23,14.7,18.2,21.9
rio de janeiro,BR,2017-10-24,0.7,16.1,22.4
rio de janeiro,BR,2017-10-25,0.0,16.3,25.9
rio de janeiro,BR,2017-10-26,2.3,13.6,28.1
rio de janeiro,BR,2017-10-27,2.6,27.0,29.4
rio de janeiro,BR,2017-10-28,1.2,28.9,32.2
rio de janeiro,BR,2017-10-29,0.1,14.8,26.8
